
153.3,124.607,84.963,76.786,81.0911,112.409,71.0671,161.731,31.8294,120.517,=AVERAGE(A196:J196)
167.094,135.784,74.898,73.9104,80.5704,113.264,72.1491,155.973,36.2573,110.543,=AVERAGE(A197:J197)
156.122,138.17,76.384,74.56,91.7316,117.83,69.9387,157.023,31.5147,107.084,=AVERAGE(A198:J198)
152.496,125.32,75.007,78.9271,94.012,118.087,79.9457,156.951,31.7424,108.089,=AVERAGE(A199:J199)
153.078,125.762,86.165,74.6908,79.9883,117.742,70.4736,171.883,31.1257,107.594,=AVERAGE(A200:J200)
164.487,124.216,76.3562,72.7326,79.6047,118.557,68.8363,161.874,43.1313,108.303,=AVERAGE(A201:J201)
153.733,138.118,82.2029,73.5999,90.956,112.77,70.197,158.396,31.7752,107.617,=AVERAGE(A202:J202)
155.887,124.471,76.632,73.4115,90.8475,112.126,70.0865,165.759,32.3909,117.256,=AVERAGE(A203:J203)
152.385,124.901,81.961,74.2237,83.298,113.208,70.7041,165.383,32.7809,119.111,=AVERAGE(A204:J204)
152.477,131.135,89.238,86.8223,81.3508,111.736,70.9025,157.632,31.6862,105.866,=AVERAGE(A205:J205)
158.484,124.143,75.6131,73.6566,80.4321,129.465,74.2799,167.748,30.7941,106.329,=AVERAGE(A206:J206)
152.219,140.27,79.5165,72.745,79.0916,119.827,69.3818,162.08,38.0072,104.568,=AVERAGE(A207:J207)
163.307,127.615,78.0631,76.421,86.1252,112.509,83.3896,158.225,31.1758,105.134,=AVERAGE(A208:J208)
167.357,126.006,76.6035,83.9163,81.168,113.074,77.1523,159.655,31.5409,105.423,=AVERAGE(A209:J209)
153.765,132.112,76.7578,73.8259,84.315,125.907,70.252,156.669,39.0609,105.867,=AVERAGE(A210:J210)
170.265,125.201,76.81,73.4204,86.7427,122.253,71.6537,158.098,32.4956,105.411,=AVERAGE(A211:J211)
163.475,125.566,77.9127,88.7225,81.0719,118.103,70.948,158.17,31.4216,105.82,=AVERAGE(A212:J212)
153.087,125.11,80.241,84.0669,85.1251,112.108,70.0839,157.432,30.7803,120.922,=AVERAGE(A213:J213)
168.374,126.346,74.6065,73.6828,80.543,123.557,69.8817,162.195,34.6881,107.259,=AVERAGE(A214:J214)
153.414,127.41,76.358,72.2998,79.7923,122.073,76.9772,161.427,42.1556,105.748,=AVERAGE(A215:J215)
154.062,127.608,76.2718,80.1847,80.2345,112.498,81.0043,170.979,30.6061,106.309,=AVERAGE(A216:J216)
160.861,139.418,75.3309,75.0148,83.3614,122.407,70.6506,157.827,30.7745,105.723,=AVERAGE(A217:J217)
153.933,125.838,75.3362,73.7037,80.7706,126.248,69.0538,168.699,33.4818,111.794,=AVERAGE(A218:J218)
154.559,126.045,76.0409,75.6215,91.0921,112.371,69.5774,163.436,31.0993,119.216,=AVERAGE(A219:J219)
157.65,140.826,85.3039,72.8985,81.2206,111.343,69.3117,158.853,30.2175,112.01,=AVERAGE(A220:J220)
154.319,127.899,76.3182,86.3333,82.6333,121.821,69.8529,163.596,31.5217,105.489,=AVERAGE(A221:J221)
154.626,130.73,75.8324,71.9649,81.5265,125.483,72.3815,158.53,30.8239,118.249,=AVERAGE(A222:J222)
152.864,132.176,91.002,71.9426,88.8023,110.351,69.2313,156.75,39.4372,104.465,=AVERAGE(A223:J223)
153.728,130.805,79.1926,80.8423,83.2356,111.702,69.3095,172.551,31.9878,105.053,=AVERAGE(A224:J224)
167.693,134.565,75.6526,71.7967,86.1832,111.596,76.1468,159.739,32.8591,105.383,=AVERAGE(A225:J225)
152.159,134.242,75.413,80.4838,82.2475,110.083,69.5595,159.842,40.6336,111.985,=AVERAGE(A226:J226)
153.885,131.643,76.1512,71.5082,81.8012,120.459,72.8861,174.049,30.039,107.095,=AVERAGE(A227:J227)
158.036,125.607,75.2136,71.5562,81.3817,121.62,69.2412,160.996,42.6102,111.249,=AVERAGE(A228:J228)
153.569,126.582,89.5418,74.2152,81.474,110.846,68.7058,161.215,36.5762,114.32,=AVERAGE(A229:J229)
153.519,126.61,77.8145,76.2649,92.7101,126.239,69.4524,160.476,30.5071,106.797,=AVERAGE(A230:J230)
168.357,126.383,75.1835,70.1111,83.3675,111.808,70.4841,163.099,34.0603,117.445,=AVERAGE(A231:J231)
154.087,138.68,76.6162,80.8758,85.396,111.337,76.8626,159.304,30.5206,106.54,=AVERAGE(A232:J232)
154.444,131.422,76.8835,84.0953,83.0753,112.136,70.2054,159.515,31.5849,115.777,=AVERAGE(A233:J233)
155.357,131.357,76.1939,80.9742,82.2419,115.035,70.3915,172.469,29.845,105.62,=AVERAGE(A234:J234)
165.96,125.346,80.2642,71.7056,81.7104,111.344,85.0299,159.156,34.7374,106.009,=AVERAGE(A235:J235)
